model,phase,condition,trial,preamble,entropy,total_active_features,p_negative,p_positive,p_trivial,feat_250,feat_229,feat_224,feat_416,feat_13909,feat_449,feat_506,feat_4961,feat_249,feat_511,feat_277,feat_171,feat_73,feat_5174,feat_7099,feat_6900,feat_86,feat_2966,feat_2745,feat_7466,feat_434,feat_2866,feat_671,feat_8250,feat_2484,feat_3266,feat_100,feat_849,feat_11735,feat_15850,feat_1196
IT,escalation,T3,19,Review the following data.,0.451171875,45,1.1937117960769683e-11,4.394678398966789e-09,9.322320693172514e-12,2653.936279296875,1557.329833984375,0.0,798.816162109375,0.0,0.0,2715.5537109375,320.45745849609375,1254.9959716796875,1542.06494140625,0.0,735.0751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T3,20,Current status:,0.58203125,48,2.4158453015843406e-12,1.8189894035458565e-09,1.8985701899509877e-11,2487.9658203125,2182.866455078125,0.0,1108.726318359375,355.895751953125,0.0,2310.03125,681.5443725585938,1152.296142578125,1537.048095703125,0.0,860.580322265625,0.0,469.9748840332031,0.0,0.0,0.0,0.0,276.1400146484375,0.0,,,,,,,,,,,
IT,escalation,T3,21,For reference:,0.6875,48,1.014086592476815e-10,1.100124791264534e-08,1.3997691894473974e-12,2019.97412109375,1097.5023193359375,0.0,834.0223388671875,0.0,0.0,2813.58984375,0.0,1277.2728271484375,1941.895751953125,0.0,304.12060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T3,22,Please analyze:,0.478515625,48,2.8421709430404007e-13,4.838511813431978e-10,9.094947017729282e-12,2874.8095703125,2229.3671875,0.0,1019.73876953125,629.0552368164062,0.0,2186.584228515625,710.372314453125,1081.156005859375,1143.199462890625,0.0,962.71630859375,0.0,347.45880126953125,0.0,0.0,268.89892578125,0.0,279.38409423828125,0.0,,,,,,,,,,,
IT,escalation,T3,23,Review the following data.,0.451171875,45,1.1937117960769683e-11,4.394678398966789e-09,9.322320693172514e-12,2653.936279296875,1557.329833984375,0.0,798.816162109375,0.0,0.0,2715.5537109375,320.45745849609375,1254.9959716796875,1542.06494140625,0.0,735.0751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T3,24,Shared workspace:,0.421875,52,2.1884716261411086e-12,1.367880031466484e-09,2.6432189770275727e-12,2511.0458984375,2107.3447265625,0.0,1271.9921875,287.583984375,0.0,2929.017822265625,525.171630859375,1222.07470703125,1804.85107421875,0.0,972.8104248046875,0.0,334.18450927734375,0.0,0.0,187.627685546875,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T3,25,Lab notes:,0.6875,45,8.071765478234738e-12,3.5652192309498787e-09,8.490985692333197e-13,2370.366455078125,1326.0543212890625,0.0,706.7060546875,0.0,0.0,2652.06103515625,274.1505126953125,1359.1014404296875,1566.52978515625,0.0,443.7802734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T3,26,Data summary below.,0.6640625,43,7.003109203651547e-11,1.2165401130914688e-08,1.887201506178826e-11,2351.47705078125,1345.9110107421875,0.0,766.888916015625,0.0,0.0,2776.61376953125,255.0908966064453,1277.3394775390625,1741.598388671875,0.0,552.973388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T3,27,See below.,0.6953125,50,6.83940015733242e-10,3.632158041000366e-08,8.469669410260394e-12,2262.2314453125,1049.433837890625,0.0,774.224609375,0.0,0.0,2862.2109375,0.0,1344.0208740234375,1582.78369140625,0.0,374.46142578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T3,28,Note the following.,0.6953125,49,2.601154847070575e-10,2.3399479687213898e-08,5.275069270282984e-11,2513.451904296875,1341.722900390625,0.0,738.963134765625,0.0,0.0,2795.691650390625,0.0,1368.0626220703125,1480.8642578125,0.0,516.0233154296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T3,29,For reference:,0.6875,48,1.014086592476815e-10,1.100124791264534e-08,1.3997691894473974e-12,2019.97412109375,1097.5023193359375,0.0,834.0223388671875,0.0,0.0,2813.58984375,0.0,1277.2728271484375,1941.895751953125,0.0,304.12060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,0,Current status:,0.640625,43,2.4796463549137115e-08,1.955777406692505e-07,1.7826096154749393e-10,1387.59765625,643.8221435546875,144.9964599609375,788.762451171875,0.0,0.0,3074.4130859375,0.0,1006.3826293945312,2803.198974609375,0.0,321.248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,1,Please analyze:,0.515625,47,1.5425030142068863e-09,1.7462298274040222e-09,1.9895196601282805e-12,1908.69677734375,1564.095458984375,209.645263671875,793.4461669921875,0.0,0.0,3434.14306640625,0.0,1018.52880859375,1989.230224609375,0.0,1189.9166259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,2,Note the following.,0.703125,39,2.459273673593998e-09,8.66129994392395e-08,5.6843418860808015e-12,1386.377197265625,918.9237060546875,0.0,792.2894287109375,0.0,0.0,3084.135009765625,0.0,1154.6947021484375,2165.335693359375,0.0,544.9871826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,3,Experiment log:,0.45703125,38,5.6461431086063385e-09,6.845220923423767e-08,8.822098607197404e-11,1442.46337890625,920.623046875,183.86865234375,952.6922607421875,0.0,0.0,3336.777099609375,0.0,962.0142822265625,2660.94580078125,0.0,681.96484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,4,Observations:,0.70703125,38,2.0081643015146255e-09,3.771856427192688e-08,1.2107648217352107e-11,1478.59228515625,908.5755615234375,151.780029296875,853.8170166015625,0.0,0.0,3186.18994140625,0.0,1157.0797119140625,2451.2880859375,0.0,611.09326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,5,As recorded:,0.69140625,43,1.949956640601158e-09,9.080395102500916e-08,6.110667527536862e-12,1093.581298828125,667.5654296875,0.0,820.3189697265625,0.0,0.0,2944.88525390625,0.0,1069.9464111328125,2627.4892578125,0.0,354.580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,6,As recorded:,0.69140625,43,1.949956640601158e-09,9.080395102500916e-08,6.110667527536862e-12,1093.581298828125,667.5654296875,0.0,820.3189697265625,0.0,0.0,2944.88525390625,0.0,1069.9464111328125,2627.4892578125,0.0,354.580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,7,,0.67578125,42,5.275069270282984e-10,9.73232090473175e-08,6.622258297284134e-12,1134.905029296875,672.216064453125,0.0,739.263427734375,0.0,0.0,2798.65576171875,0.0,1087.65234375,2447.322265625,0.0,280.830810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,8,Please analyze:,0.515625,47,1.5425030142068863e-09,1.7462298274040222e-09,1.9895196601282805e-12,1908.69677734375,1564.095458984375,209.645263671875,793.4461669921875,0.0,0.0,3434.14306640625,0.0,1018.52880859375,1989.230224609375,0.0,1189.9166259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,9,Observations:,0.70703125,38,2.0081643015146255e-09,3.771856427192688e-08,1.2107648217352107e-11,1478.59228515625,908.5755615234375,151.780029296875,853.8170166015625,0.0,0.0,3186.18994140625,0.0,1157.0797119140625,2451.2880859375,0.0,611.09326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,10,,0.67578125,42,5.275069270282984e-10,9.73232090473175e-08,6.622258297284134e-12,1134.905029296875,672.216064453125,0.0,739.263427734375,0.0,0.0,2798.65576171875,0.0,1087.65234375,2447.322265625,0.0,280.830810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,11,As recorded:,0.69140625,43,1.949956640601158e-09,9.080395102500916e-08,6.110667527536862e-12,1093.581298828125,667.5654296875,0.0,820.3189697265625,0.0,0.0,2944.88525390625,0.0,1069.9464111328125,2627.4892578125,0.0,354.580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,12,Experiment log:,0.45703125,38,5.6461431086063385e-09,6.845220923423767e-08,8.822098607197404e-11,1442.46337890625,920.623046875,183.86865234375,952.6922607421875,0.0,0.0,3336.777099609375,0.0,962.0142822265625,2660.94580078125,0.0,681.96484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,13,Lab notes:,0.67578125,37,1.979060471057892e-09,5.797483026981354e-08,5.4853899200679734e-12,1481.19775390625,935.261962890625,204.9244384765625,858.5126953125,0.0,0.0,3242.69091796875,0.0,1168.9736328125,2518.331298828125,0.0,663.344482421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,14,Data summary below.,0.69921875,44,2.1100277081131935e-09,3.864988684654236e-08,3.268496584496461e-12,1629.893798828125,1135.6563720703125,227.030517578125,709.3775634765625,0.0,0.0,3298.96337890625,0.0,1255.772705078125,2261.674072265625,0.0,812.03857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,15,Context follows.,0.2490234375,45,7.275957614183426e-10,1.1757947504520416e-08,1.3784529073745944e-12,1629.3486328125,1287.5965576171875,170.8240966796875,706.7352294921875,0.0,0.0,3229.749267578125,0.0,1253.0743408203125,1851.8984375,0.0,802.80810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,16,Please analyze:,0.515625,47,1.5425030142068863e-09,1.7462298274040222e-09,1.9895196601282805e-12,1908.69677734375,1564.095458984375,209.645263671875,793.4461669921875,0.0,0.0,3434.14306640625,0.0,1018.52880859375,1989.230224609375,0.0,1189.9166259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,17,See below.,0.703125,38,1.025910023599863e-09,1.0477378964424133e-07,4.774847184307873e-12,1585.455810546875,971.631591796875,0.0,637.853271484375,0.0,0.0,3011.135009765625,0.0,1232.63037109375,1766.034912109375,0.0,523.8494873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,18,Update:,0.56640625,45,6.752088665962219e-08,8.23289155960083e-07,1.434236764907837e-07,1484.161865234375,810.8369140625,196.169921875,771.88037109375,0.0,0.0,3105.339111328125,0.0,1048.0611572265625,2490.01318359375,0.0,510.2021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,19,See below.,0.703125,38,1.025910023599863e-09,1.0477378964424133e-07,4.774847184307873e-12,1585.455810546875,971.631591796875,0.0,637.853271484375,0.0,0.0,3011.135009765625,0.0,1232.63037109375,1766.034912109375,0.0,523.8494873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,20,For reference:,0.671875,43,8.803908713161945e-10,3.306195139884949e-08,5.506706202140776e-13,1407.014892578125,832.5318603515625,0.0,846.731689453125,0.0,0.0,3154.55322265625,0.0,1141.224853515625,2483.08837890625,0.0,512.4041748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,21,Experiment log:,0.45703125,38,5.6461431086063385e-09,6.845220923423767e-08,8.822098607197404e-11,1442.46337890625,920.623046875,183.86865234375,952.6922607421875,0.0,0.0,3336.777099609375,0.0,962.0142822265625,2660.94580078125,0.0,681.96484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,22,Please analyze:,0.515625,47,1.5425030142068863e-09,1.7462298274040222e-09,1.9895196601282805e-12,1908.69677734375,1564.095458984375,209.645263671875,793.4461669921875,0.0,0.0,3434.14306640625,0.0,1018.52880859375,1989.230224609375,0.0,1189.9166259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,23,Note the following.,0.703125,39,2.459273673593998e-09,8.66129994392395e-08,5.6843418860808015e-12,1386.377197265625,918.9237060546875,0.0,792.2894287109375,0.0,0.0,3084.135009765625,0.0,1154.6947021484375,2165.335693359375,0.0,544.9871826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,24,Shared workspace:,0.57421875,42,3.841705620288849e-09,1.2293457984924316e-07,1.2221335055073723e-11,1514.39990234375,831.491455078125,0.0,895.6778564453125,0.0,0.0,3263.779541015625,0.0,1130.661376953125,2644.86474609375,0.0,508.0582275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,25,Lab notes:,0.67578125,37,1.979060471057892e-09,5.797483026981354e-08,5.4853899200679734e-12,1481.19775390625,935.261962890625,204.9244384765625,858.5126953125,0.0,0.0,3242.69091796875,0.0,1168.9736328125,2518.331298828125,0.0,663.344482421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,26,See below.,0.703125,38,1.025910023599863e-09,1.0477378964424133e-07,4.774847184307873e-12,1585.455810546875,971.631591796875,0.0,637.853271484375,0.0,0.0,3011.135009765625,0.0,1232.63037109375,1766.034912109375,0.0,523.8494873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,27,See below.,0.703125,38,1.025910023599863e-09,1.0477378964424133e-07,4.774847184307873e-12,1585.455810546875,971.631591796875,0.0,637.853271484375,0.0,0.0,3011.135009765625,0.0,1232.63037109375,1766.034912109375,0.0,523.8494873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,28,Note the following.,0.703125,39,2.459273673593998e-09,8.66129994392395e-08,5.6843418860808015e-12,1386.377197265625,918.9237060546875,0.0,792.2894287109375,0.0,0.0,3084.135009765625,0.0,1154.6947021484375,2165.335693359375,0.0,544.9871826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T4,29,Shared workspace:,0.57421875,42,3.841705620288849e-09,1.2293457984924316e-07,1.2221335055073723e-11,1514.39990234375,831.491455078125,0.0,895.6778564453125,0.0,0.0,3263.779541015625,0.0,1130.661376953125,2644.86474609375,0.0,508.0582275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,0,Review the following data.,0.482421875,44,2.433608869978343e-13,2.7794158086180687e-09,6.38378239159465e-15,1319.458740234375,499.914794921875,0.0,281.386962890625,0.0,0.0,2435.517578125,0.0,1194.9376220703125,1386.006103515625,0.0,371.30908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,1,Data summary below.,0.65625,49,8.526512829121202e-13,1.05355866253376e-08,1.687538997430238e-14,1234.791259765625,473.514404296875,139.33251953125,223.6981201171875,0.0,0.0,2343.606201171875,0.0,1272.464111328125,1308.02685546875,0.0,312.79296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,2,Review the following data.,0.482421875,44,2.433608869978343e-13,2.7794158086180687e-09,6.38378239159465e-15,1319.458740234375,499.914794921875,0.0,281.386962890625,0.0,0.0,2435.517578125,0.0,1194.9376220703125,1386.006103515625,0.0,371.30908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,3,Please analyze:,0.228515625,47,3.524958103184872e-15,1.6916601452976465e-10,8.543513119185775e-17,1403.997314453125,575.1923828125,0.0,260.6463623046875,0.0,0.0,2279.53369140625,0.0,1109.052001953125,1120.904541015625,0.0,348.835693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,4,For reference:,0.68359375,44,2.255973186038318e-13,4.540197551250458e-09,3.191891195797325e-15,1187.444580078125,229.139892578125,0.0,257.078857421875,0.0,0.0,2230.6220703125,0.0,1241.0816650390625,1384.471435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,5,Current status:,0.75,39,6.716849298982197e-15,1.2223608791828156e-09,9.853229343548264e-16,1156.343017578125,403.822021484375,0.0,238.114013671875,0.0,0.0,2298.357421875,0.0,1212.89794921875,1473.7275390625,0.0,150.84814453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,6,Current status:,0.75,39,6.716849298982197e-15,1.2223608791828156e-09,9.853229343548264e-16,1156.343017578125,403.822021484375,0.0,238.114013671875,0.0,0.0,2298.357421875,0.0,1212.89794921875,1473.7275390625,0.0,150.84814453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,7,Data summary below.,0.65625,49,8.526512829121202e-13,1.05355866253376e-08,1.687538997430238e-14,1234.791259765625,473.514404296875,139.33251953125,223.6981201171875,0.0,0.0,2343.606201171875,0.0,1272.464111328125,1308.02685546875,0.0,312.79296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,8,For reference:,0.68359375,44,2.255973186038318e-13,4.540197551250458e-09,3.191891195797325e-15,1187.444580078125,229.139892578125,0.0,257.078857421875,0.0,0.0,2230.6220703125,0.0,1241.0816650390625,1384.471435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,9,Update:,0.72265625,41,1.4832579608992091e-13,4.511093720793724e-09,9.048317650695026e-15,1241.52783203125,523.433837890625,0.0,392.6090087890625,0.0,0.0,2365.822265625,0.0,1154.41796875,1403.72998046875,0.0,269.738525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,10,Lab notes:,0.7109375,42,6.88338275267597e-14,2.3137545213103294e-09,1.0408340855860843e-15,1111.004638671875,416.797119140625,0.0,289.8358154296875,0.0,0.0,2226.56982421875,0.0,1103.224609375,1493.42041015625,0.0,229.14599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,11,See below.,0.59765625,49,3.311129148642067e-12,2.5029294192790985e-08,8.570921750106208e-14,1253.005126953125,280.910888671875,0.0,140.65673828125,0.0,0.0,2197.794921875,0.0,1307.033935546875,1228.19287109375,0.0,153.14892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,12,Update:,0.72265625,41,1.4832579608992091e-13,4.511093720793724e-09,9.048317650695026e-15,1241.52783203125,523.433837890625,0.0,392.6090087890625,0.0,0.0,2365.822265625,0.0,1154.41796875,1403.72998046875,0.0,269.738525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,13,Lab notes:,0.7109375,42,6.88338275267597e-14,2.3137545213103294e-09,1.0408340855860843e-15,1111.004638671875,416.797119140625,0.0,289.8358154296875,0.0,0.0,2226.56982421875,0.0,1103.224609375,1493.42041015625,0.0,229.14599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,14,Experiment log:,0.6796875,43,8.770761894538737e-15,5.020410753786564e-10,2.3765711620882257e-16,1272.030029296875,505.87646484375,0.0,345.82861328125,0.0,0.0,2340.496826171875,0.0,1076.271484375,1467.3505859375,0.0,282.52734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,15,Please analyze:,0.228515625,47,3.524958103184872e-15,1.6916601452976465e-10,8.543513119185775e-17,1403.997314453125,575.1923828125,0.0,260.6463623046875,0.0,0.0,2279.53369140625,0.0,1109.052001953125,1120.904541015625,0.0,348.835693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,16,Review the following data.,0.482421875,44,2.433608869978343e-13,2.7794158086180687e-09,6.38378239159465e-15,1319.458740234375,499.914794921875,0.0,281.386962890625,0.0,0.0,2435.517578125,0.0,1194.9376220703125,1386.006103515625,0.0,371.30908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,17,Current status:,0.75,39,6.716849298982197e-15,1.2223608791828156e-09,9.853229343548264e-16,1156.343017578125,403.822021484375,0.0,238.114013671875,0.0,0.0,2298.357421875,0.0,1212.89794921875,1473.7275390625,0.0,150.84814453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,18,Shared workspace:,0.72265625,47,5.115907697472721e-13,6.664777174592018e-09,1.5654144647214707e-14,1343.017333984375,436.57666015625,0.0,338.5162353515625,0.0,0.0,2342.31494140625,0.0,1162.881103515625,1486.47607421875,0.0,184.268310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,19,Context follows.,0.275390625,44,3.872457909892546e-13,8.032657206058502e-09,7.605027718682322e-15,1354.691650390625,619.64892578125,0.0,326.74169921875,0.0,0.0,2442.3134765625,0.0,1311.5821533203125,1227.922119140625,0.0,312.43359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,20,As recorded:,0.71875,46,2.6432189770275727e-12,2.6193447411060333e-08,6.838973831690964e-14,1055.38427734375,238.095947265625,0.0,213.7474365234375,0.0,0.0,2163.98828125,0.0,1245.411865234375,1493.3424072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,21,,0.78515625,43,1.3073986337985843e-12,2.3865140974521637e-08,1.1324274851176597e-13,1050.470458984375,240.716064453125,0.0,217.359130859375,0.0,0.0,2282.48583984375,0.0,1279.3812255859375,1601.9599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,22,Observations:,0.7265625,44,1.4566126083082054e-13,3.3614924177527428e-09,5.384581669432009e-15,1135.568603515625,353.475341796875,0.0,276.143798828125,0.0,0.0,2186.31396484375,0.0,1124.8243408203125,1464.6611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,23,Context follows.,0.275390625,44,3.872457909892546e-13,8.032657206058502e-09,7.605027718682322e-15,1354.691650390625,619.64892578125,0.0,326.74169921875,0.0,0.0,2442.3134765625,0.0,1311.5821533203125,1227.922119140625,0.0,312.43359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,24,Review the following data.,0.482421875,44,2.433608869978343e-13,2.7794158086180687e-09,6.38378239159465e-15,1319.458740234375,499.914794921875,0.0,281.386962890625,0.0,0.0,2435.517578125,0.0,1194.9376220703125,1386.006103515625,0.0,371.30908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,25,Note the following.,0.68359375,49,2.5437429940211587e-12,1.6530975699424744e-08,6.616929226765933e-14,1135.660400390625,282.924072265625,0.0,155.9384765625,0.0,0.0,2240.169677734375,0.0,1249.0201416015625,1290.32958984375,0.0,165.353271484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,26,Review the following data.,0.482421875,44,2.433608869978343e-13,2.7794158086180687e-09,6.38378239159465e-15,1319.458740234375,499.914794921875,0.0,281.386962890625,0.0,0.0,2435.517578125,0.0,1194.9376220703125,1386.006103515625,0.0,371.30908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,27,As recorded:,0.71875,46,2.6432189770275727e-12,2.6193447411060333e-08,6.838973831690964e-14,1055.38427734375,238.095947265625,0.0,213.7474365234375,0.0,0.0,2163.98828125,0.0,1245.411865234375,1493.3424072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,28,Note the following.,0.68359375,49,2.5437429940211587e-12,1.6530975699424744e-08,6.616929226765933e-14,1135.660400390625,282.924072265625,0.0,155.9384765625,0.0,0.0,2240.169677734375,0.0,1249.0201416015625,1290.32958984375,0.0,165.353271484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,escalation,T5,29,Lab notes:,0.7109375,42,6.88338275267597e-14,2.3137545213103294e-09,1.0408340855860843e-15,1111.004638671875,416.797119140625,0.0,289.8358154296875,0.0,0.0,2226.56982421875,0.0,1103.224609375,1493.42041015625,0.0,229.14599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,recovery,L1,0,Update:,0.6796875,41,8.924416761146858e-12,6.639311322942376e-11,2.9842794901924208e-12,0.0,224.057373046875,460.5838623046875,0.0,0.0,0.0,802.160888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,recovery,L1,1,Context follows.,0.12353515625,46,9.74978320300579e-10,2.477318048477173e-07,1.8474111129762605e-12,0.0,401.071533203125,575.04296875,0.0,0.0,0.0,1408.1884765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,recovery,L1,2,Lab notes:,0.69921875,40,2.8558133635669947e-10,5.9371814131736755e-09,1.5845103007450234e-12,0.0,0.0,563.458984375,0.0,0.0,0.0,833.009033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,recovery,L1,3,Lab notes:,0.69921875,40,2.8558133635669947e-10,5.9371814131736755e-09,1.5845103007450234e-12,0.0,0.0,563.458984375,0.0,0.0,0.0,833.009033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,recovery,L1,4,Update:,0.6796875,41,8.924416761146858e-12,6.639311322942376e-11,2.9842794901924208e-12,0.0,224.057373046875,460.5838623046875,0.0,0.0,0.0,802.160888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,recovery,L1,5,Shared workspace:,0.43359375,43,4.092726157978177e-10,1.7881393432617188e-07,6.366462912410498e-12,0.0,152.853759765625,433.838623046875,0.0,0.0,0.0,917.611572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,recovery,L1,6,Current status:,0.6953125,42,5.129550117999315e-10,8.102506399154663e-08,3.751665644813329e-12,0.0,0.0,481.931884765625,0.0,0.0,0.0,936.76708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
